Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1115613857,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115613867,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1115639290,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115639301,0000012B,false,Rx,1,8,B4,19,80,10,00,00,00,00,
1115639551,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115639561,000003C0,false,Rx,1,4,4B,05,03,00,00,00,00,00,
1115639838,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115639850,00000658,false,Rx,1,8,62,0D,04,00,00,00,00,00,
1115640127,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115640137,00000107,false,Rx,1,8,08,00,FE,78,83,11,36,C3,
1115640414,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115640425,000003B5,false,Rx,1,8,86,FE,00,0F,18,7D,18,00,
1115640704,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115640714,000000FD,false,Rx,1,8,86,E0,3F,80,DE,2C,00,00,
1115640990,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115641001,00000101,false,Rx,1,8,AE,00,80,F8,81,0C,40,00,
1115641278,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115641289,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1115666373,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115666384,00000040,false,Rx,1,8,5B,89,00,00,80,00,00,00,
1115666623,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115666633,00000107,false,Rx,1,8,08,00,FE,74,83,11,44,C3,
1115666910,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115666921,0000030B,false,Rx,1,8,10,01,00,79,08,00,7A,01,
1115667200,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115667210,0000012B,false,Rx,1,8,A4,1A,80,10,00,00,00,00,
1115667489,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115667500,00000520,false,Rx,1,8,AC,0E,00,0C,00,AF,02,00,
1115667774,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115667785,00000663,false,Rx,1,8,60,28,20,0E,29,9B,17,00,
1115668072,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115668083,0000048B,false,Rx,1,8,00,00,00,00,00,80,03,00,
1115668351,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115668361,00000658,false,Rx,1,8,F4,0E,04,00,00,00,00,00,
1115694138,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115694149,00000640,false,Rx,1,8,00,86,9F,C0,7F,20,04,1C,
1115694403,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115694413,0000012B,false,Rx,1,8,01,1B,80,10,00,00,00,00,
1115694691,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115694701,00000641,false,Rx,1,8,D1,1C,1F,52,14,0C,51,42,
1115694979,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115694989,000003C7,false,Rx,1,8,FD,10,28,00,00,30,80,00,
1115695276,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115695287,0000032A,false,Rx,1,8,E5,0D,00,00,00,02,00,00,
1115695555,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115695567,0000031E,false,Rx,1,8,EE,EA,3F,00,00,00,00,00,
1115695843,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115695853,00000107,false,Rx,1,8,06,00,FE,6F,03,12,61,C3,
1115696131,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115696141,0000031B,false,Rx,1,8,D8,02,B2,43,00,50,10,00,
1115721567,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115721578,00000107,false,Rx,1,8,06,00,FE,6E,03,12,70,C3,
1115721798,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115721809,16A95497,true,Rx,1,8,00,60,A0,00,00,00,00,00,
1115722085,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115722096,0000012B,false,Rx,1,8,44,1C,80,10,00,00,00,00,
1115722373,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115722384,000003E5,false,Rx,1,8,2F,1A,00,00,00,00,00,00,
1115722664,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115722675,000003D5,false,Rx,1,8,8A,0A,00,00,00,00,00,00,
1115722949,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115722960,000000FD,false,Rx,1,8,1C,E4,3F,80,D3,2C,00,00,
1115723237,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115723249,00000101,false,Rx,1,8,AD,04,7F,F6,81,0C,40,00,
1115723525,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115723536,00000107,false,Rx,1,8,06,00,FE,6D,03,12,7E,C3,
1115748996,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115749006,000003B5,false,Rx,1,8,86,FE,00,10,18,7D,18,00,
1115749279,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115749289,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1115749568,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115749578,000005E9,false,Rx,1,8,00,7F,12,00,00,00,00,00,
1115749854,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115749865,00000668,false,Rx,1,8,02,00,00,43,00,00,6E,29,
1115750142,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115750153,000000FD,false,Rx,1,8,86,E5,3F,80,D3,2C,00,00,
1115750431,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115750443,00000101,false,Rx,1,8,08,05,80,F7,81,0C,40,00,
1115750719,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115750729,0000032A,false,Rx,1,8,49,0E,00,00,00,02,00,00,
1115751006,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115751018,000005A0,false,Rx,1,5,6F,FD,83,20,78,00,00,00,
1115776180,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115776191,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1115776410,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115776421,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1115776698,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115776709,0000030C,false,Rx,1,8,B2,F7,3F,0C,A0,30,00,40,
1115776986,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115776998,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1115777277,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115777288,000003DC,false,Rx,1,8,E0,00,8C,28,00,08,00,00,
1115777562,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115777573,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1115777852,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115777862,00000107,false,Rx,1,8,06,00,FE,69,03,12,9B,C3,
1115778148,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115778159,000003EA,false,Rx,1,8,00,00,00,10,86,85,20,7B,
1115803596,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115803606,17332910,true,Rx,1,8,80,09,3A,55,00,00,00,00,
1115803877,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115803888,0000032A,false,Rx,1,8,2D,0F,00,00,00,02,00,00,
1115804166,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115804177,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1115804453,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115804464,0000031E,false,Rx,1,8,6B,EC,3F,00,00,00,00,00,
1115804741,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115804752,00000107,false,Rx,1,8,05,00,FE,66,03,12,A8,C3,
1115805040,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115805050,1B000014,true,Rx,1,8,14,00,04,01,01,00,00,00,
1115805317,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115805328,1B00000C,true,Rx,1,8,0C,00,04,01,01,00,04,00,
1115805605,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115805616,000003E5,false,Rx,1,8,A4,1B,00,00,00,00,00,00,
1115831044,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115831054,000003D5,false,Rx,1,8,65,0B,00,00,00,00,00,00,
1115831324,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115831336,000000FD,false,Rx,1,8,E6,E9,3F,80,CD,2C,00,00,
1115831612,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115831623,00000101,false,Rx,1,8,2F,09,7E,F5,81,0C,40,00,
1115831910,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115831921,000003DC,false,Rx,1,8,E0,00,44,28,00,08,00,00,
1115832192,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115832203,0000030C,false,Rx,1,8,25,F8,3F,01,A0,30,00,40,
1115832476,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115832487,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1115832764,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115832775,16A95497,true,Rx,1,8,00,00,A1,00,00,00,00,00,
1115833054,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115833064,0000031E,false,Rx,1,8,C2,ED,3F,00,00,00,00,00,
1115858463,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115858474,00000324,false,Rx,1,8,CE,08,00,00,00,00,00,00,
1115858719,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115858729,000003DA,false,Rx,1,8,22,00,00,CD,2C,4C,00,00,
1115859006,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115859018,000005F0,false,Rx,1,8,FD,00,64,00,00,7E,00,00,
1115859294,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115859305,000003D6,false,Rx,1,8,07,00,00,00,00,00,20,00,
1115859582,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115859593,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1115859870,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115859882,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1115860159,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115860169,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1115860446,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115860457,00000107,false,Rx,1,8,05,00,FE,5C,83,12,DC,C3,
1115885881,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115885892,00000670,false,Rx,1,8,11,00,00,00,FE,00,00,80,
1115886138,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115886149,000000FD,false,Rx,1,8,D5,EC,3F,80,C2,2C,00,00,
1115886426,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115886438,00000101,false,Rx,1,8,5C,0C,7E,F4,81,18,40,00,
1115886714,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115886725,00000394,false,Rx,1,8,E1,41,00,07,00,00,00,00,
1115887005,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115887016,17330D10,true,Rx,1,3,33,44,0A,00,00,00,00,00,
1115887290,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115887301,17330810,true,Rx,1,5,C0,00,00,00,00,00,00,00,
1115887588,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115887599,00000658,false,Rx,1,8,3E,02,04,00,00,00,00,00,
1115887866,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115887877,00000116,false,Rx,1,8,2E,0D,28,00,A1,EE,BD,FF,
1115912630,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115912641,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1115912872,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115912883,00000040,false,Rx,1,8,48,8E,00,00,80,00,00,00,
1115913151,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115913161,0000030B,false,Rx,1,8,10,06,00,79,08,00,79,01,
1115913440,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115913452,00000324,false,Rx,1,8,AA,09,00,00,00,00,00,00,
1115913727,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115913737,17F0000C,true,Rx,1,8,20,0C,00,00,00,00,00,80,
1115914015,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115914025,0000031B,false,Rx,1,8,E5,06,90,43,00,7A,11,00,
1115914304,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115914314,00000107,false,Rx,1,8,04,00,FE,58,03,13,FA,C3,
1115914590,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115914601,0000012B,false,Rx,1,8,70,13,80,10,00,00,00,00,
1115940404,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115940415,17331310,true,Rx,1,3,34,D3,00,00,00,00,00,00,
1115940677,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115940688,17331210,true,Rx,1,5,34,93,02,53,00,00,00,00,
1115940966,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115940977,000003C0,false,Rx,1,4,4F,08,03,00,00,00,00,00,
1115941253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115941264,00000658,false,Rx,1,8,C2,03,04,00,00,00,00,00,
1115941543,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115941554,00000481,false,Rx,1,8,00,00,00,00,00,00,00,00,
1115941830,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115941841,00000107,false,Rx,1,8,04,00,FE,57,03,13,09,C4,
1115942117,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115942128,16A95497,true,Rx,1,8,00,60,A1,00,00,00,00,00,
1115942405,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115942416,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1115966796,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115966806,00000040,false,Rx,1,8,2C,8F,00,00,80,00,00,00,
1115967066,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115967077,00000107,false,Rx,1,8,04,00,FE,55,83,13,17,C4,
1115967354,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115967366,0000030B,false,Rx,1,8,10,07,00,79,08,00,79,01,
1115967642,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115967653,0000012B,false,Rx,1,8,F0,14,80,10,00,00,00,00,
1115967930,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115967941,0000065E,false,Rx,1,8,00,00,62,00,00,00,00,00,
1115968229,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115968240,17F00014,true,Rx,1,8,20,14,00,00,00,00,00,80,
1115968506,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115968517,00000663,false,Rx,1,8,60,28,20,0E,29,9B,17,00,
1115968794,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115968805,00000658,false,Rx,1,8,B4,04,04,00,00,00,00,00,
1115994224,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115994235,0000012B,false,Rx,1,8,55,15,80,10,00,00,00,00,
1115994499,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115994509,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1115994797,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115994808,000003EA,false,Rx,1,8,00,00,00,10,46,86,23,7B,
1115995075,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115995086,0000032A,false,Rx,1,8,C3,03,00,00,00,02,00,00,
1115995365,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115995376,17330C10,true,Rx,1,8,80,08,33,03,78,05,28,00,
1115995652,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115995663,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1115995939,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115995949,0000031E,false,Rx,1,8,CD,E0,3F,00,00,00,00,00,
1115996227,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1115996237,0000031B,false,Rx,1,8,9A,08,78,43,00,0F,12,00,
1116021653,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116021673,000006B4,false,Rx,1,8,00,FB,A0,42,41,54,4D,42,
1116021893,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116021904,00000107,false,Rx,1,8,03,00,FE,53,83,14,40,C4,
1116022181,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116022191,0000012B,false,Rx,1,8,4C,16,80,10,00,00,00,00,
1116022469,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116022481,17330F10,true,Rx,1,8,D0,FF,00,03,04,00,00,00,
1116022757,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116022768,000003E5,false,Rx,1,8,63,1D,00,00,00,00,00,00,
1116023045,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116023056,000003D5,false,Rx,1,8,3E,0D,00,00,00,00,00,00,
1116023343,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116023354,000000FD,false,Rx,1,8,77,E3,3F,80,B1,2C,00,00,
1116023621,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116023632,00000107,false,Rx,1,8,03,00,FE,53,83,14,4D,C4,
1116049095,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116049105,000003B5,false,Rx,1,8,86,FE,00,10,18,7D,18,00,
1116049374,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116049385,000000FD,false,Rx,1,8,95,E4,3F,80,A0,2C,00,00,
1116049663,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116049673,00000101,false,Rx,1,8,DD,04,80,F7,81,00,40,00,
1116049951,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116049961,00000394,false,Rx,1,8,AF,42,00,07,00,00,00,00,
1116050241,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116050253,0000032A,false,Rx,1,8,D0,04,00,00,00,02,00,00,
1116050526,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116050537,17330C10,true,Rx,1,5,C0,00,00,00,00,00,00,00,
1116050815,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116050825,0000031E,false,Rx,1,8,07,E1,3F,00,00,00,00,00,
1116051113,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116051124,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1116076253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116076264,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1116076506,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116076517,00000583,false,Rx,1,8,00,10,05,00,00,00,54,00,
1116076794,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116076805,0000030C,false,Rx,1,8,9A,FC,3F,01,A0,30,00,40,
1116077082,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116077093,17330F10,true,Rx,1,8,D1,60,00,00,00,80,02,00,
1116077370,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116077381,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1116077668,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116077680,000003DC,false,Rx,1,8,E0,00,5E,27,00,08,00,00,
1116077946,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116077957,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1116078234,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116078245,0000032A,false,Rx,1,8,B4,05,00,00,00,02,00,00,
1116103681,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116103692,0000031E,false,Rx,1,8,BD,E2,3F,00,00,00,00,00,
1116103939,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116103950,00000107,false,Rx,1,8,02,00,FE,52,03,15,76,C4,
1116104236,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116104248,00000366,false,Rx,1,8,00,00,00,00,00,00,00,00,
1116104516,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116104527,000000FD,false,Rx,1,8,27,E7,3F,80,A0,2C,00,00,
1116104805,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116104816,00000101,false,Rx,1,8,C5,07,7E,FA,81,00,40,00,
1116105091,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116105101,00000116,false,Rx,1,8,5B,07,52,A5,95,82,0D,FF,
1116105379,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116105390,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1116105667,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116105678,000003E5,false,Rx,1,8,E1,1E,00,00,00,00,00,00,
1116131119,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116131130,000003D5,false,Rx,1,8,00,0E,00,00,00,00,00,00,
1116131402,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116131424,000000FD,false,Rx,1,8,E0,E8,3F,80,A0,2C,00,00,
1116131682,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116131693,00000101,false,Rx,1,8,87,08,7E,FA,81,00,40,00,
1116131969,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116131979,000003DC,false,Rx,1,8,E0,00,5C,27,00,08,00,00,
1116132257,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116132267,0000030C,false,Rx,1,8,FE,FD,3F,01,A0,30,00,40,
1116132545,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116132556,000003C0,false,Rx,1,4,0A,0A,03,00,00,00,00,00,
1116132833,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116132843,00000658,false,Rx,1,8,64,07,04,00,00,00,00,00,
1116133121,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116133133,0000031E,false,Rx,1,8,FF,E3,3F,00,00,00,00,00,
1116158202,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116158212,00000324,false,Rx,1,8,15,0D,00,00,00,00,00,00,
1116158465,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116158475,000005F2,false,Rx,1,2,FD,00,00,00,00,00,00,00,
1116158753,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116158765,000003DA,false,Rx,1,8,22,00,00,A0,2C,2C,00,00,
1116159041,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116159051,000003D6,false,Rx,1,8,0A,00,00,00,00,00,20,00,
1116159331,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116159342,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1116159618,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116159628,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1116159914,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116159925,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1116160193,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116160203,00000107,false,Rx,1,8,02,00,FE,51,03,16,B2,C4,
1116185454,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116185465,000000FD,false,Rx,1,8,B2,EB,3F,80,95,2C,00,00,
1116185731,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116185741,00000101,false,Rx,1,8,FF,0B,7B,F6,81,00,40,00,
1116186020,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116186031,00000658,false,Rx,1,8,E5,08,04,00,00,00,00,00,
1116186307,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116186317,00000640,false,Rx,1,8,00,86,9F,C0,7F,20,04,1C,
1116186595,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116186605,0000030C,false,Rx,1,8,52,FE,3F,01,A0,30,00,40,
1116186884,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116186895,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1116187171,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116187181,17333110,true,Rx,1,6,3C,6F,00,00,00,05,00,00,
1116187459,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116187469,00000101,false,Rx,1,8,D8,0C,80,F6,81,00,40,00,
1116212719,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116212729,00000394,false,Rx,1,8,44,43,00,07,00,00,00,00,
1116212959,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116212969,1B00000E,true,Rx,1,8,0E,00,44,07,01,00,0E,00,
1116213246,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116213257,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1116213536,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116213546,00000040,false,Rx,1,8,D1,84,00,00,80,00,00,00,
1116213825,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116213836,00000324,false,Rx,1,8,B9,0E,00,00,00,00,00,00,
1116214111,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116214121,0000030B,false,Rx,1,8,10,0C,00,78,08,00,78,01,
1116214400,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116214410,0000031B,false,Rx,1,8,C9,0C,56,43,00,38,13,00,
1116214686,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116214697,0000012B,false,Rx,1,8,10,1D,80,10,00,00,00,00,
1116240138,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116240149,000003C0,false,Rx,1,4,BF,0B,03,00,00,00,00,00,
1116240378,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116240389,00000658,false,Rx,1,8,47,09,04,00,00,00,00,00,
1116240666,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116240677,00000107,false,Rx,1,8,02,00,FE,50,03,16,DC,C4,
1116240954,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116240966,000003B5,false,Rx,1,8,86,FE,00,11,18,7D,18,00,
1116241242,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116241253,000000FD,false,Rx,1,8,5D,EE,3F,80,95,2C,00,00,
1116241530,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116241541,00000101,false,Rx,1,8,17,0E,7E,F3,81,18,40,00,
1116241829,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1116241840,0000032A,false,Rx,1,8,3E,08,00,00,00,02,00,00,
1116242106,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
